Monthly_Income,Loan_Amount,Age,Primary_Income_Source,Essential_Expenses,Monthly_Installment,Remittance_Status,Land_Area,CIB_Score,Risk,Stress_Tested_Income,Loan_Coverage_Ratio
79771,430119,38,Salary,20932,10199,0,0.67,656,1,79771.0,5.769095009314639
67291,577683,37,Salary,23508,36681,0,2.6,643,1,67291.0,1.1936152231400452
45480,209113,57,Salary,16271,6901,1,1.52,645,1,45480.0,4.23257498913201
54388,450735,67,Salary,14549,3802,0,2.0,837,1,54388.0,10.478432403997896
29987,242711,25,Salary,12666,2025,0,1.39,647,1,29987.0,8.55358024691358
39492,380621,66,Salary,17629,4241,1,1.04,491,1,39492.0,5.155152086771988
49244,141072,65,Salary,10485,1807,0,0.1,456,1,49244.0,21.449363586054233
84568,612389,24,Agriculture,10704,6385,0,0.12,741,1,59197.6,7.594925606891151
47210,363080,24,Business,10122,3336,0,4.01,532,1,47210.0,11.117505995203837
72804,683968,57,Agriculture,11841,10046,1,2.37,607,1,50962.799999999996,3.8942663746764876
49234,448796,66,Business,13612,28386,0,0.11,749,1,49234.0,1.2549143944197845
64959,386408,40,Remittance,14291,4361,0,1.81,429,1,64959.0,11.618436138500345
57172,343144,54,Agriculture,14737,2900,1,0.7,422,1,40020.399999999994,8.718413793103446
77461,161837,74,Salary,28070,4059,0,0.25,329,1,77461.0,12.168268046316827
49304,481313,36,Other,8943,7756,1,0.47,339,1,49304.0,5.203842186694172
28549,83439,30,Salary,7961,1635,0,3.44,639,1,28549.0,12.592048929663608
32361,238986,74,Business,6602,4412,1,1.69,577,1,32361.0,5.8383952855847685
49362,397860,33,Agriculture,18285,4425,0,0.01,463,1,34553.399999999994,3.6764745762711852
35019,164293,44,Salary,11088,3108,0,1.92,416,1,35019.0,7.69980694980695
68204,170942,43,Business,5671,1504,1,0.01,683,1,68204.0,41.577792553191486
50685,116328,47,Salary,16433,1196,0,3.33,347,1,50685.0,28.638795986622075
107492,928377,33,Salary,15367,61950,0,1.46,686,1,107492.0,1.487086359967716
25246,135121,56,Salary,8787,1346,0,1.54,798,1,25246.0,12.228083209509657
64073,86902,57,Salary,18576,910,1,0.02,550,1,64073.0,49.996703296703295
37441,273757,29,Salary,8557,4039,0,0.11,572,1,37441.0,7.15127506808616
50132,144211,45,Business,16885,2196,1,1.08,595,1,50132.0,15.139799635701275
62828,554504,21,Business,24939,5424,0,0.52,352,1,62828.0,6.985435103244837
13493,46428,30,Salary,4967,802,0,1.05,645,1,13493.0,10.630922693266832
64737,155535,74,Business,18242,5323,0,0.86,501,1,64737.0,8.734736051099004
98058,128079,46,Salary,34065,2797,1,2.69,558,1,98058.0,22.879156238827314
50931,272967,53,Salary,11874,6716,0,0.22,312,1,50931.0,5.815515187611673
65196,311768,68,Agriculture,24249,3644,0,0.68,783,1,45637.2,5.869429198682766
80498,614801,58,Remittance,31133,19631,0,0.59,483,1,80498.0,2.514645204014059
56721,278711,63,Salary,7419,3414,1,3.1,341,1,56721.0,14.441124780316345
48381,182215,58,Salary,8131,2924,0,1.43,730,1,48381.0,13.765389876880985
14485,43248,46,Agriculture,2606,421,0,0.39,839,1,10139.5,17.894299287410927
72820,228829,54,Remittance,10300,3554,0,0.7,586,1,72820.0,17.59144625773776
57737,537794,34,Salary,13005,4784,0,0.4,318,1,57737.0,9.350334448160535
39746,82205,68,Salary,6018,752,0,0.84,846,1,39746.0,44.851063829787236
62532,618296,28,Salary,18781,19315,1,1.0,414,1,62532.0,2.265130727413927
48326,174251,68,Business,5683,2024,0,1.77,432,1,48326.0,21.068675889328063
49431,66223,68,Remittance,8891,1882,0,1.05,690,1,49431.0,21.540913921360254
72126,206465,26,Business,23531,2046,0,3.67,482,1,72126.0,23.751221896383186
33232,35058,58,Salary,7559,435,0,1.3,346,1,33232.0,59.0183908045977
80946,647996,74,Business,19098,14806,0,0.33,676,1,80946.0,4.17722544914224
32046,172063,50,Agriculture,12025,4423,0,1.65,444,1,22432.199999999997,2.3529730951842636
46746,173024,37,Salary,20768,2963,0,1.3,774,1,46746.0,8.767465406682417
98459,668485,68,Agriculture,28462,6788,0,0.18,384,1,68921.29999999999,5.960415439010016
82547,535824,47,Salary,9019,5468,0,0.08,799,1,82547.0,13.446964155084126
61952,584132,24,Salary,7315,37433,0,0.35,698,1,61952.0,1.459594475462827
41189,396731,32,Business,18055,8886,0,0.72,431,1,41189.0,2.603421111861355
49415,344249,56,Salary,16372,5970,0,0.15,618,1,49415.0,5.534840871021776
61466,508278,43,Other,22030,6755,0,0.11,817,1,61466.0,5.838045891931903
60750,487703,30,Business,20049,17326,0,1.15,335,1,60750.0,2.34912847743276
58183,300654,63,Salary,8521,6236,0,0.17,751,1,58183.0,7.963758819756254
59383,427104,24,Salary,14602,3968,0,4.59,553,1,59383.0,11.285534274193548
55712,69276,30,Business,20908,1092,0,1.17,822,1,55712.0,31.871794871794872
31160,239969,44,Salary,12481,2598,0,0.27,414,1,31160.0,7.189761354888375
49670,478690,20,Agriculture,8335,7438,0,5.81,696,1,34769.0,3.553912342027427
78292,102348,40,Salary,23527,1645,0,1.27,833,1,78292.0,33.29179331306991
32633,275524,69,Salary,4508,3480,0,3.38,489,1,32633.0,8.081896551724139
56209,526302,71,Business,24426,13154,0,1.05,359,1,56209.0,2.4162232020678123
43605,115501,67,Salary,7557,2963,0,0.9,516,1,43605.0,12.166047924400946
62227,341359,36,Business,21708,2872,0,4.35,629,1,62227.0,14.108286908077995
52227,486476,21,Business,8644,4596,0,1.91,647,1,52227.0,9.482811140121845
89548,861644,64,Salary,27575,9399,0,1.32,565,1,89548.0,6.593573784445153
70132,120268,39,Agriculture,22718,4486,0,0.84,813,0,49092.399999999994,5.879268836379847
33764,128828,60,Agriculture,6804,8440,0,1.19,618,1,23634.8,1.994170616113744
73425,523695,24,Agriculture,28119,16924,0,1.72,653,1,51397.5,1.3754727014890098
44507,115932,56,Salary,18140,1023,0,1.6,827,1,44507.0,25.774193548387096
48460,173745,51,Salary,19208,1735,0,0.93,817,1,48460.0,16.859942363112392
66276,47803,70,Agriculture,13414,698,0,0.46,488,0,46393.2,47.24813753581662
50165,98246,23,Business,17829,842,0,0.35,457,1,50165.0,38.403800475059384
77857,454851,41,Business,22346,16343,0,0.54,712,1,77857.0,3.3966224071467908
44510,298411,74,Business,13321,4122,0,0.42,589,1,44510.0,7.566472586123242
47621,317378,40,Agriculture,12222,9984,1,0.0,546,1,33334.7,2.11465344551282
46873,370035,55,Salary,14160,8206,0,1.3,684,1,46873.0,3.9864733122105775
48687,216422,27,Business,6339,1906,0,1.97,664,1,48687.0,22.21825813221406
81984,254000,59,Salary,18961,2401,0,3.59,803,1,81984.0,26.248646397334443
72576,47030,33,Salary,10577,2045,1,6.18,501,0,72576.0,30.317359413202933
94199,232011,50,Business,17299,5957,0,2.31,715,1,94199.0,12.909182474399866
105353,365331,68,Salary,13411,4794,0,0.91,425,1,105353.0,19.178556528994577
39386,86372,55,Salary,6248,4637,0,0.58,816,1,39386.0,7.146430882035799
61408,42456,45,Remittance,22679,595,0,1.65,346,0,61408.0,65.09075630252102
36476,72797,28,Agriculture,10339,969,0,2.92,713,1,25533.199999999997,15.680288957688335
44448,303489,37,Business,3945,6989,1,0.91,356,1,44448.0,5.795249678065532
47398,307189,66,Other,17620,7036,1,0.62,784,1,47398.0,4.232234223990904
38857,364828,30,Salary,16184,9930,1,2.61,828,1,38857.0,2.2832829808660624
38962,314914,55,Agriculture,15809,2786,0,0.04,750,1,27273.399999999998,4.115003589375448
57114,336612,45,Salary,21961,6234,0,2.51,734,1,57114.0,5.638915623997433
35666,64441,36,Salary,15947,857,0,0.27,563,1,35666.0,23.009334889148192
76843,450199,58,Salary,22820,10101,0,0.17,434,1,76843.0,5.348282348282348
41645,45191,38,Salary,18164,514,0,1.37,843,1,41645.0,45.68287937743191
116191,533712,34,Business,50087,23250,0,3.21,591,1,116191.0,2.8431827956989246
50972,214462,48,Salary,9985,10866,0,0.88,749,1,50972.0,3.7720412295232837
61440,280426,61,Business,24543,3035,1,1.38,693,1,61440.0,12.157166392092257
34093,107677,67,Salary,12724,1190,1,4.2,686,1,34093.0,17.957142857142856
94122,660302,53,Salary,34547,16256,0,0.33,494,1,94122.0,3.664800688976378
82390,699406,55,Other,33914,13892,0,1.24,535,1,82390.0,3.489490354160668
65938,514376,62,Business,14648,4458,0,2.25,542,1,65938.0,11.505159264244055
33064,213714,33,Remittance,7539,9185,0,2.11,631,1,33064.0,2.778987479586282
64213,360509,32,Salary,20344,11344,0,1.56,695,1,64213.0,3.867154442877292
37571,29880,45,Salary,13262,511,0,0.36,409,1,37571.0,47.57142857142857
89247,657561,53,Business,36190,15484,0,0.65,425,1,89247.0,3.426569361921984
76184,432522,54,Business,30783,5269,1,0.12,326,1,76184.0,8.616625545644334
61909,190187,26,Salary,21476,2197,1,1.96,590,1,61909.0,18.403732362312244
11272,40743,62,Remittance,4893,592,0,0.17,668,1,11272.0,10.775337837837839
40332,378647,38,Business,5892,4854,0,0.01,415,1,40332.0,7.095179233621756
73755,474351,68,Agriculture,31835,8066,0,0.42,692,1,51628.5,2.4539424745846765
84258,423074,59,Salary,8742,4495,0,0.91,301,1,84258.0,16.8
82183,525869,74,Business,23470,31781,0,0.33,777,1,82183.0,1.8474245618451275
28160,124764,54,Salary,3193,2725,0,1.66,680,1,28160.0,9.162201834862385
66031,327958,48,Other,19160,3817,0,0.53,676,1,66031.0,12.279538904899136
80310,261645,28,Salary,18017,5497,0,0.87,689,1,80310.0,11.332181189739858
26833,125541,40,Salary,2957,6129,0,1.98,497,1,26833.0,3.895578397781041
59842,419679,66,Salary,19138,8519,1,0.71,848,1,59842.0,4.778025589857965
65477,57584,39,Business,22953,648,0,1.04,711,1,65477.0,65.62345679012346
53985,434728,21,Other,7798,17269,0,0.5,399,1,53985.0,2.6745613527129537
22957,73194,31,Remittance,7735,811,1,1.01,808,1,22957.0,18.769420468557335
53486,373563,51,Agriculture,7822,3901,0,0.27,707,1,37440.2,7.592463470904895
53454,353111,53,Other,6994,4380,0,0.18,471,1,53454.0,10.60730593607306
57039,382159,74,Agriculture,7673,9958,1,5.05,822,1,39927.299999999996,3.239033942558746
48731,305895,71,Salary,14700,3091,0,1.7,436,1,48731.0,11.009705596894209
51140,491530,48,Business,18827,13980,0,1.76,655,1,51140.0,2.31137339055794
59206,315525,49,Salary,17812,2873,0,0.56,669,1,59206.0,14.407935955447268
68849,513409,63,Salary,26125,5813,0,0.64,830,1,68849.0,7.349733356270429
53911,388255,20,Salary,16111,21678,0,1.84,614,1,53911.0,1.743703293661777
51807,142186,51,Salary,19428,1446,0,2.26,847,1,51807.0,22.392116182572614
61847,197379,45,Other,27294,2959,0,0.11,456,1,61847.0,11.677255829672186
21582,97727,62,Other,4849,1605,0,0.27,741,1,21582.0,10.425545171339564
69541,218229,63,Salary,9421,3801,1,0.39,435,1,69541.0,15.816890292028413
59989,239000,55,Agriculture,7804,3083,0,1.59,850,1,41992.299999999996,11.089296140123254
60794,256194,55,Salary,18303,2839,0,3.91,720,1,60794.0,14.96688974991194
79215,494041,57,Salary,22373,4542,1,2.3,644,1,79215.0,12.5147512109203
20944,54223,51,Salary,3103,1307,0,1.82,336,1,20944.0,13.65034429992349
20523,167073,30,Salary,8340,2085,0,0.1,573,1,20523.0,5.8431654676259
65476,304895,34,Salary,28416,3540,0,0.47,379,1,65476.0,10.468926553672317
59858,431535,60,Salary,10397,5084,0,3.87,805,1,59858.0,9.728756884343037
63404,80758,53,Salary,9926,1238,0,0.08,508,1,63404.0,43.197092084006464
50757,251992,31,Salary,8078,4647,0,2.53,757,1,50757.0,9.1842048633527
73287,56291,68,Remittance,16368,597,1,0.28,799,0,73287.0,95.34170854271356
78653,544369,73,Salary,31123,12260,0,1.06,360,1,78653.0,3.8768352365415986
69680,262362,53,Salary,20939,7611,0,0.06,718,1,69680.0,6.404020496649586
54783,521419,30,Business,5752,7349,0,2.76,466,1,54783.0,6.671792080555178
17846,63874,71,Salary,4551,1562,1,0.55,359,1,17846.0,8.511523687580025
75385,441466,31,Business,8550,28319,0,3.17,443,1,75385.0,2.360076273879727
84435,248676,42,Salary,19445,14153,0,1.42,603,1,84435.0,4.591959301914788
72891,465851,66,Business,16714,5351,0,5.02,771,1,72891.0,10.49841151186694
42407,209359,47,Business,13566,1788,0,2.6,681,1,42407.0,16.130313199105146
73476,295445,31,Business,20816,4835,1,0.02,428,1,73476.0,10.891416752843847
77211,188013,22,Business,31167,6743,0,0.87,463,1,77211.0,6.828414652231944
91176,142185,38,Salary,7843,1417,0,2.04,467,1,91176.0,58.809456598447426
42478,69615,56,Salary,15563,1730,0,1.27,705,1,42478.0,15.557803468208093
55471,554204,58,Salary,4903,4637,0,3.63,585,1,55471.0,10.90532671986198
74945,331028,30,Business,14433,4545,0,0.93,313,1,74945.0,13.313971397139714
61148,31695,27,Salary,24794,854,0,1.84,341,1,61148.0,42.569086651053865
37653,359692,57,Salary,12631,5486,0,0.36,341,1,37653.0,4.561064527889172
68292,47108,27,Business,9809,977,0,2.16,829,1,68292.0,59.85977482088025
71573,320401,21,Salary,18723,3331,0,0.83,578,1,71573.0,15.866106274392074
61759,451831,45,Salary,21437,19286,0,0.45,570,1,61759.0,2.090739396453386
64392,591678,50,Business,27484,5659,0,2.16,719,1,64392.0,6.522000353419332
54826,398718,31,Salary,17254,4203,0,4.85,404,1,54826.0,8.939329050678086
89566,439271,30,Agriculture,7983,4182,1,0.53,317,1,62696.2,13.083022477283595
41986,409666,31,Remittance,11122,3770,1,0.1,449,1,41986.0,8.186737400530504
48254,42152,37,Other,6591,1145,1,0.44,414,1,48254.0,36.38689956331878
60220,594701,18,Salary,5882,8711,0,0.26,739,1,60220.0,6.23786017678797
77579,664791,18,Salary,23386,6405,0,3.16,750,1,77579.0,8.46104605776737
30053,280239,39,Business,11043,5312,1,2.24,649,1,30053.0,3.5786897590361444
33794,98690,19,Business,3154,5328,0,0.3,801,1,33794.0,5.7507507507507505
19245,35668,36,Business,7119,820,0,3.7,556,1,19245.0,14.78780487804878
60654,412538,51,Salary,20705,10820,1,1.95,432,1,60654.0,3.692144177449168
37634,203249,19,Salary,13482,1918,0,4.42,482,1,37634.0,12.59228362877998
52309,286135,53,Salary,8921,4608,0,0.51,378,1,52309.0,9.41579861111111
73228,679840,53,Salary,16522,7921,0,1.53,796,1,73228.0,7.158944577704835
47169,301446,50,Salary,5863,2601,0,1.17,632,1,47169.0,15.88081507112649
64626,223290,53,Remittance,10882,5039,0,0.77,725,1,64626.0,10.665608255606271
54013,232290,64,Salary,10372,2466,0,0.21,455,1,54013.0,17.697080291970803
73442,129861,22,Business,14556,8982,0,1.21,695,1,73442.0,6.556000890670229
69503,161732,27,Remittance,10062,6958,0,0.38,482,1,69503.0,8.54282839896522
46161,85944,36,Salary,6916,2915,0,2.14,545,1,46161.0,13.4631217838765
56627,464215,57,Business,23418,10149,0,5.72,659,1,56627.0,3.272145038920091
80875,582001,67,Business,29927,10482,0,1.96,840,1,80875.0,4.860522800992177
67868,375872,70,Salary,14080,5918,1,0.06,607,1,67868.0,9.088881378844205
32061,130055,51,Salary,13806,3378,0,0.75,691,1,32061.0,5.404085257548846
73112,500868,41,Agriculture,12312,26153,1,0.58,627,1,51178.399999999994,1.4861163155278552
38308,314991,41,Agriculture,8831,3698,0,1.65,533,1,26815.6,4.8633315305570575
88250,782929,21,Agriculture,33624,53789,0,3.71,813,1,61774.99999999999,0.523359794753574
80482,458478,44,Other,19627,4611,0,4.8,829,1,80482.0,13.197787898503579
65798,545394,47,Salary,10976,4854,0,1.62,471,1,65798.0,11.294190358467244
63145,338293,29,Agriculture,13662,3813,0,0.84,793,1,44201.5,8.009310254392867
55819,279544,61,Business,14807,3661,0,1.11,548,1,55819.0,11.202403714832013
73570,641648,64,Business,22780,7735,0,0.66,707,1,73570.0,6.566257272139625
52584,219304,35,Agriculture,12098,2660,1,0.57,584,1,36808.799999999996,9.289774436090225
64711,275745,70,Agriculture,15504,2448,0,0.72,722,1,45297.7,12.170629084967318
77439,263034,24,Remittance,13758,2265,1,0.05,780,1,77439.0,28.11523178807947
48764,264675,69,Salary,13560,4557,0,1.43,533,1,48764.0,7.725257845073513
47676,270613,61,Business,7685,3441,1,3.73,686,1,47676.0,11.621912234815461
36113,244643,30,Salary,14481,2479,0,4.68,579,1,36113.0,8.72609923356192
38711,177675,55,Business,13801,14669,0,0.87,740,1,38711.0,1.698138932442566
23432,60207,35,Agriculture,5432,874,0,0.38,405,1,16402.399999999998,12.551945080091532
74597,651605,63,Agriculture,26592,7897,1,0.54,701,1,52217.899999999994,3.245017095099404
96178,364227,27,Salary,7943,4071,0,1.26,628,1,96178.0,21.67403586342422
88507,820280,31,Business,18362,15827,0,1.02,548,1,88507.0,4.431983319643647
27478,67867,35,Salary,6675,1545,1,0.31,503,1,27478.0,13.46472491909385
74497,433613,29,Salary,18909,13691,0,0.77,686,1,74497.0,4.060185523336498
88442,495084,36,Salary,31577,6853,0,1.99,491,1,88442.0,8.297825769735882
50864,425841,52,Remittance,22189,3827,0,0.34,318,1,50864.0,7.492814214789653
62029,112836,54,Salary,13684,1037,0,0.42,822,1,62029.0,46.620057859209254
19842,181443,49,Other,4161,3566,0,1.28,546,1,19842.0,4.39736399326977
65335,362516,28,Salary,19985,9097,0,3.02,390,1,65335.0,4.985159942838298
38729,235009,29,Agriculture,7129,2418,0,0.88,424,1,27110.3,8.263564929693962
63993,342144,70,Business,8466,3789,0,0.24,757,1,63993.0,14.654790182106096
28776,24236,32,Business,12540,364,0,0.24,482,0,28776.0,44.604395604395606
70857,370041,23,Business,26892,6851,1,0.82,455,1,70857.0,6.417311341410013
80490,241770,43,Agriculture,34985,9530,0,5.47,568,1,56343.0,2.2411332633788037
44336,166506,18,Remittance,7120,1720,0,4.3,315,1,44336.0,21.63720930232558
37262,248406,37,Business,3226,3157,0,1.56,608,1,37262.0,10.781121317706683
16880,88251,66,Salary,4081,1674,0,1.92,322,1,16880.0,7.645758661887694
54672,75752,33,Salary,23259,681,0,0.94,760,0,54672.0,46.12775330396476
48368,57746,58,Agriculture,6345,694,0,2.56,536,1,33857.6,39.64351585014409
28980,65603,45,Salary,3575,584,0,0.18,420,1,28980.0,43.50171232876713
69060,159764,38,Business,7287,2526,0,3.62,550,1,69060.0,24.454869358669832
51001,320228,55,Business,18516,5241,1,0.53,396,1,51001.0,6.198244609807289
38485,84253,51,Salary,14270,744,0,2.71,476,1,38485.0,32.54704301075269
48909,434133,36,Agriculture,16496,3754,0,1.85,372,1,34236.299999999996,4.72570591369206
81426,202973,30,Agriculture,8120,1753,0,0.71,668,1,56998.2,27.882601254991442
72059,98414,70,Agriculture,25049,980,0,1.0,837,1,50441.299999999996,25.91051020408163
57399,506235,27,Agriculture,14120,8173,0,1.35,567,1,40179.299999999996,3.188462009054202
72382,239267,72,Remittance,10019,6893,1,1.17,354,1,72382.0,9.047294356593646
36782,167046,44,Business,6959,3128,0,4.11,340,1,36782.0,9.53420716112532
60647,582863,74,Other,16097,5143,0,1.76,758,1,60647.0,8.662259381683842
62946,596194,38,Salary,12713,11630,0,0.38,491,1,62946.0,4.319260533104042
50603,368982,50,Business,22205,3937,0,4.32,463,1,50603.0,7.213106426212852
68709,79353,53,Agriculture,17566,711,1,0.98,356,1,48096.299999999996,42.93994374120956
44391,272416,37,Salary,9664,2332,0,0.24,665,1,44391.0,14.891509433962264
70196,694676,30,Salary,23099,6075,0,0.23,334,1,70196.0,7.752592592592593
71037,674546,47,Business,22782,9376,0,0.61,798,1,71037.0,5.146651023890785
5000,7535,55,Salary,405,116,1,0.01,414,1,5000.0,39.61206896551724
83806,357155,32,Remittance,25882,3010,1,1.07,338,1,83806.0,19.243853820598005
5000,17488,61,Salary,851,492,0,0.01,686,1,5000.0,8.432926829268293
47679,82600,54,Salary,10434,2561,0,0.6,495,1,47679.0,14.543147208121827
80507,571647,27,Business,27481,4927,0,0.83,683,1,80507.0,10.762330018266693
53654,166411,71,Salary,15358,1925,0,0.79,321,1,53654.0,19.894025974025976
30676,115839,20,Salary,6638,1657,0,3.04,774,1,30676.0,14.506940253470127
38125,51789,55,Business,5412,1972,0,0.05,470,1,38125.0,16.58874239350913
80538,421269,43,Business,21506,6248,0,1.59,716,1,80538.0,9.448143405889885
21570,43196,55,Salary,4274,379,0,0.09,815,1,21570.0,45.635883905013195
82580,380269,62,Business,34501,4931,0,2.62,595,1,82580.0,9.750354897586696
58898,109653,57,Business,16356,1969,0,0.23,484,1,58898.0,21.605891315388522
36152,345670,55,Agriculture,14476,4833,0,1.09,472,1,25306.399999999998,2.240926960480033
48338,90747,65,Salary,10845,843,0,2.13,678,1,48338.0,44.475682087781735
39656,216440,58,Salary,15313,1957,1,2.7,303,1,39656.0,12.438937148696985
77325,183361,64,Other,7804,3321,1,2.46,380,1,77325.0,20.933754893104485
74649,91478,40,Business,14206,1178,0,0.99,656,1,74649.0,51.30984719864177
25617,62043,29,Salary,2790,1472,0,3.42,314,1,25617.0,15.507472826086957
51928,52985,31,Agriculture,4762,873,0,2.63,459,1,36349.6,36.18281786941581
42736,77962,52,Salary,17948,2181,0,4.32,656,1,42736.0,11.365428702430078
85870,445502,48,Agriculture,29646,6419,0,1.53,437,1,60108.99999999999,4.745754790465804
32998,220831,22,Agriculture,10272,2966,1,1.86,812,1,23098.6,4.324544841537423
92085,122448,29,Other,25510,2525,0,0.66,837,0,92085.0,26.366336633663366
59334,278257,73,Other,17250,6723,0,0.51,318,1,59334.0,6.259705488621151
36761,221369,59,Salary,11628,7819,0,0.04,396,1,36761.0,3.2143496610819797
46455,126597,61,Agriculture,17924,4677,0,0.89,799,1,32518.499999999996,3.1204832157365825
43968,177400,29,Salary,13228,1997,0,1.14,317,1,43968.0,15.393089634451677
34508,40803,21,Business,12318,1135,0,0.32,568,1,34508.0,19.550660792951543
61897,160390,34,Business,11387,6483,1,0.14,823,1,61897.0,7.791146074348296
35442,174876,66,Salary,15644,1459,0,1.01,624,1,35442.0,13.569568197395476
16393,162442,46,Salary,1505,4054,0,1.42,468,1,16393.0,3.672422298963986
52406,522201,62,Salary,11688,4801,0,7.63,303,1,52406.0,8.48114976046657
23943,234795,45,Salary,9729,3018,0,2.24,516,1,23943.0,4.709741550695825
44957,203175,45,Salary,6599,2277,0,0.07,598,1,44957.0,16.845849802371543
41818,52961,52,Remittance,5532,730,0,0.99,344,1,41818.0,49.706849315068496
42576,152164,72,Business,9163,4826,0,0.08,591,1,42576.0,6.923539162867799
100019,275881,42,Agriculture,23848,2666,1,0.47,522,1,70013.29999999999,17.316316579144782
61128,38768,51,Agriculture,26001,382,0,0.61,479,0,42789.6,43.94921465968586
64907,91176,70,Agriculture,25272,1832,1,1.64,835,1,45434.899999999994,11.005949781659385
24472,117596,39,Salary,6160,1244,0,2.61,792,1,24472.0,14.720257234726688
46921,174865,65,Remittance,20645,2475,1,0.91,682,1,46921.0,10.616565656565657
64306,142332,48,Agriculture,20426,1292,0,0.79,625,1,45014.2,19.03111455108359
39509,288532,68,Agriculture,15932,2923,0,1.26,561,1,27656.3,4.011050290797126
78161,304249,44,Remittance,13369,18521,0,0.42,338,1,78161.0,3.498299227903461
35946,308875,53,Business,9379,2888,0,0.6,469,1,35946.0,9.19909972299169
54273,151383,36,Business,4939,1298,0,1.44,305,1,54273.0,38.00770416024653
48279,271074,54,Remittance,4021,2942,0,0.47,501,1,48279.0,15.043507817811014
63286,142351,36,Salary,21582,5705,0,0.09,560,1,63286.0,7.310078878177038
47190,245641,52,Agriculture,5841,2476,0,0.64,636,1,33033.0,10.982229402261712
54582,106349,62,Salary,15430,1298,0,0.54,495,1,54582.0,30.1633281972265
55277,112489,42,Salary,18657,2315,0,0.4,440,1,55277.0,15.818574514038877
45312,286196,42,Business,4165,2663,0,0.06,691,1,45312.0,15.451370634622606
69702,209522,36,Salary,17149,2867,0,5.26,383,1,69702.0,18.33031042901988
64768,138441,59,Other,21577,1330,0,0.37,369,1,64768.0,32.474436090225566
58228,543430,51,Salary,23827,6441,1,1.54,683,1,58228.0,5.3409408476944575
51391,46690,47,Agriculture,9801,1082,0,0.6,622,1,35973.7,24.189186691312383
75931,445632,19,Salary,33445,3799,0,3.75,779,1,75931.0,11.183469334035273
55283,315583,24,Other,21697,4284,0,0.16,707,1,55283.0,7.839869281045751
53866,155176,18,Salary,17277,2288,0,3.37,796,1,53866.0,15.991695804195805
62094,298134,66,Salary,13972,5364,0,0.09,666,1,62094.0,8.971290082028338
93932,125259,66,Salary,32229,4687,0,3.01,763,1,93932.0,13.164710902496266
33193,244037,21,Business,12679,2834,0,2.17,393,1,33193.0,7.238532110091743
75397,196494,20,Other,14493,3357,1,1.09,592,1,75397.0,18.142389037831396
22137,51738,62,Other,9903,458,0,1.75,820,1,22137.0,26.7117903930131
64345,224651,47,Salary,26780,1933,0,0.19,734,1,64345.0,19.433523021210554
91502,830153,35,Salary,23757,8747,0,1.36,522,1,91502.0,7.74494112267063
69773,562819,53,Salary,24242,14738,0,2.89,810,1,69773.0,3.0893608359343196
63413,602137,31,Business,17368,6741,0,6.32,472,1,63413.0,6.830588933392672
48791,326590,29,Business,17640,22990,0,0.12,312,1,48791.0,1.3549804262722922
60621,412087,38,Salary,23399,4070,0,1.68,738,1,60621.0,9.145454545454545
54959,278109,69,Business,4869,4258,0,0.46,527,1,54959.0,11.763738844527948
44280,402916,61,Remittance,4839,3560,0,0.55,318,1,44280.0,11.078932584269664
54202,290161,28,Salary,11084,5496,0,0.71,412,1,54202.0,7.845342066957787
63968,247753,50,Salary,26836,6129,0,1.19,339,1,63968.0,6.05841083374123
44656,293996,68,Salary,10153,2461,0,4.5,849,1,44656.0,14.019910605444942
43874,249570,72,Salary,17917,3601,0,0.24,767,1,43874.0,7.208275479033602
32795,55036,61,Salary,8235,523,0,1.73,812,1,32795.0,46.959847036328874
67815,286918,25,Business,12673,2599,0,0.05,400,1,67815.0,21.216621777606772
70906,246511,31,Salary,29301,3625,1,1.22,742,1,70906.0,11.477241379310344
64633,552284,30,Agriculture,18579,9022,0,0.22,610,1,45243.1,2.955453336289071
79303,325063,26,Remittance,16922,4533,0,1.24,463,1,79303.0,13.761526582836973
61757,512878,27,Remittance,5955,4953,1,1.71,668,1,61757.0,11.26630325055522
67840,319031,36,Business,8212,2746,1,0.89,824,1,67840.0,21.714493809176986
66077,506035,49,Salary,8692,10663,0,0.69,553,1,66077.0,5.381693707211854
58169,103842,40,Salary,12506,1132,0,1.04,316,1,58169.0,40.33833922261484
49384,458490,41,Salary,15048,10707,0,0.7,764,1,49384.0,3.2068740076585414
104283,528227,32,Other,20211,6774,1,2.51,403,1,104283.0,12.410983170947741
